,elephant,dolphin,panda,lion,kangaroo,penguin,giraffe,chimpanzee,koala,orangutan
827,-9.5625,-8.4765625,-5.77734375,-8.15625,-10.2265625,-10.0,-6.29296875,-10.1328125,-8.453125,-8.34375
828,-9.46875,-8.4140625,-4.84375,-8.3359375,-9.6015625,-9.53125,-6.2265625,-11.4453125,-7.890625,-9.0859375
829,-9.328125,-8.9140625,-5.60546875,-9.09375,-10.765625,-9.96875,-6.63671875,-10.6640625,-8.890625,-8.59375
830,-9.34375,-9.109375,-5.5390625,-7.9296875,-8.671875,-10.6015625,-6.40625,-10.21875,-8.265625,-8.8828125
831,-9.46875,-9.1875,-5.625,-8.21875,-9.6015625,-10.265625,-7.15625,-10.140625,-8.0625,-8.71875
832,-9.375,-9.046875,-5.48046875,-7.70703125,-9.1953125,-11.734375,-6.79296875,-9.25,-8.84375,-9.1796875
833,-9.4140625,-9.0703125,-5.8203125,-7.46875,-9.3671875,-10.015625,-7.375,-10.0859375,-8.71875,-9.6328125
834,-8.7890625,-8.9296875,-5.90234375,-7.80859375,-9.859375,-10.75,-5.98046875,-9.9453125,-9.234375,-9.25
835,-9.4296875,-9.265625,-6.0078125,-8.375,-9.9921875,-10.5390625,-6.671875,-10.2421875,-9.6640625,-9.1640625
836,-9.5078125,-9.3828125,-5.9375,-7.9140625,-10.7265625,-10.7578125,-6.625,-10.40625,-10.28125,-9.421875
837,-10.359375,-9.9140625,-6.33984375,-8.703125,-11.0,-10.7265625,-6.58984375,-10.28125,-9.90625,-9.4453125
838,-8.96875,-9.390625,-5.31640625,-8.3984375,-9.7578125,-9.8203125,-6.65234375,-10.890625,-8.875,-9.2109375
839,-9.2578125,-8.8203125,-5.84375,-8.78125,-10.3984375,-9.6875,-6.828125,-10.4375,-9.4765625,-8.9765625
840,-8.390625,-9.3828125,-5.15625,-8.4296875,-9.6875,-11.9765625,-4.8046875,-10.515625,-10.0859375,-9.4375
841,-8.28125,-8.375,-6.91015625,-9.2265625,-9.7265625,-9.3828125,-6.96484375,-11.078125,-10.984375,-10.296875
842,-8.46875,-7.65625,-5.3671875,-7.703125,-8.8984375,-9.9765625,-5.546875,-9.5546875,-8.8046875,-8.453125
843,-8.7734375,-8.265625,-5.8515625,-7.6015625,-8.6796875,-10.0078125,-6.140625,-9.7890625,-8.765625,-8.6640625
844,-6.9453125,-7.234375,-5.5859375,-6.625,-9.5859375,-10.3046875,-4.8359375,-10.3359375,-9.484375,-9.0390625
845,-8.828125,-8.5859375,-6.0,-8.171875,-9.28125,-10.6796875,-5.984375,-10.7578125,-9.8359375,-9.3125
846,-8.953125,-8.8046875,-5.8828125,-7.84375,-10.5859375,-10.3828125,-5.65625,-10.140625,-10.3203125,-8.734375
847,-9.4140625,-8.4921875,-6.03515625,-7.80078125,-9.9296875,-10.2578125,-5.73046875,-10.0703125,-9.578125,-8.7890625
848,-8.1015625,-8.484375,-4.75,-7.3515625,-9.25,-10.3984375,-6.125,-11.0,-9.078125,-9.015625
849,-8.953125,-7.96875,-5.59375,-8.078125,-10.765625,-9.828125,-6.1640625,-10.7109375,-9.4296875,-8.7890625
850,-8.7421875,-8.5,-5.51171875,-8.7890625,-9.2421875,-10.390625,-6.01953125,-10.6875,-9.1328125,-9.0625
851,-8.6484375,-8.7109375,-5.4140625,-7.8828125,-9.9140625,-9.9375,-6.4609375,-9.71875,-8.984375,-8.3671875
852,-9.7734375,-8.3125,-3.607421875,-6.734375,-10.1640625,-9.7578125,-7.171875,-10.6796875,-9.078125,-9.046875
853,-9.0703125,-8.53125,-5.578125,-7.6328125,-9.8359375,-9.828125,-6.8046875,-9.5625,-9.3515625,-8.78125
854,-8.0,-8.125,-5.765625,-7.7421875,-10.171875,-10.2578125,-5.953125,-10.25,-9.5234375,-8.890625
855,-8.8125,-8.734375,-5.51953125,-8.3046875,-10.2421875,-9.859375,-6.26953125,-10.4296875,-9.828125,-9.25
856,-8.8984375,-8.65625,-5.34375,-7.5703125,-10.75,-10.2421875,-6.78125,-10.171875,-10.1015625,-9.0859375
857,-9.484375,-8.8359375,-6.015625,-8.6484375,-11.1875,-10.15625,-6.46875,-10.234375,-9.7734375,-8.7265625
858,-8.6015625,-8.3046875,-5.30859375,-8.125,-10.2578125,-9.7109375,-6.33984375,-10.7890625,-8.953125,-8.6328125
859,-8.9453125,-8.8046875,-5.92578125,-8.578125,-11.46875,-9.796875,-6.46484375,-10.78125,-10.1640625,-8.8203125
860,-8.734375,-8.71875,-5.375,-7.625,-9.6953125,-10.84375,-5.7734375,-10.3359375,-9.8203125,-9.015625
861,-8.453125,-8.2421875,-5.24609375,-7.89453125,-10.421875,-9.6171875,-5.92578125,-9.5390625,-9.1875,-8.1171875
862,-8.8828125,-7.94140625,-5.44140625,-7.92578125,-9.4765625,-9.34375,-5.86328125,-9.5859375,-9.1328125,-8.578125
863,-9.1796875,-8.5625,-5.61328125,-7.76171875,-9.6171875,-9.8125,-6.58203125,-9.78125,-9.1796875,-8.703125
864,-7.921875,-7.7734375,-4.9296875,-7.3046875,-9.7421875,-9.78125,-4.9765625,-9.6015625,-9.6875,-8.6484375
865,-9.1015625,-8.6875,-5.62109375,-7.81640625,-10.0,-10.015625,-6.22265625,-10.140625,-9.6953125,-8.7421875
866,-8.1171875,-8.625,-5.10546875,-7.51171875,-9.484375,-8.7421875,-5.40234375,-9.46875,-9.671875,-8.8671875
867,-8.9609375,-7.66015625,-6.08984375,-7.05078125,-8.8359375,-8.9609375,-5.74609375,-9.3203125,-9.203125,-8.609375
868,-8.171875,-8.265625,-4.70703125,-7.37890625,-9.2578125,-9.28125,-5.87890625,-10.1640625,-8.7890625,-8.671875
869,-8.75,-8.375,-5.5,-8.03125,-10.625,-9.515625,-6.21875,-10.453125,-9.5546875,-8.75
870,-8.984375,-9.4375,-5.95703125,-8.15625,-9.6640625,-10.796875,-5.40234375,-10.3125,-9.4296875,-9.0859375
871,-8.4140625,-8.359375,-5.6953125,-7.1796875,-10.375,-9.96875,-5.734375,-9.859375,-9.09375,-8.2578125
872,-8.6328125,-7.6484375,-5.4609375,-7.015625,-9.6796875,-10.3046875,-5.8203125,-9.4765625,-9.328125,-8.4921875
873,-9.3984375,-8.96875,-5.67578125,-7.73828125,-10.0078125,-9.984375,-6.05078125,-9.7734375,-9.28125,-8.8515625
874,-7.83984375,-7.74609375,-5.76953125,-7.18359375,-9.8671875,-9.8984375,-5.26953125,-10.046875,-9.328125,-8.5234375
875,-7.75,-7.921875,-5.78125,-7.7265625,-8.9296875,-9.5703125,-6.1015625,-10.3828125,-10.0546875,-9.453125
876,-7.65234375,-7.63671875,-6.02734375,-5.81640625,-9.3359375,-9.484375,-5.24609375,-8.6015625,-9.5078125,-8.515625
877,-8.9140625,-8.1640625,-5.90234375,-7.02734375,-10.1171875,-9.140625,-5.75390625,-9.984375,-9.7265625,-8.78125
878,-8.2265625,-8.3046875,-4.984375,-7.078125,-9.3984375,-9.3671875,-5.796875,-10.53125,-8.8125,-8.6015625
879,-9.109375,-8.546875,-5.7578125,-7.84375,-11.125,-9.75,-6.0234375,-10.578125,-9.6953125,-8.7421875
880,-7.4765625,-7.890625,-4.25,-7.171875,-8.7109375,-10.1171875,-5.59375,-10.515625,-9.21875,-9.2578125
881,-7.6171875,-7.90625,-4.734375,-7.84375,-9.7734375,-9.1796875,-6.3671875,-10.046875,-8.25,-7.8359375
882,-8.859375,-8.1953125,-4.72265625,-8.265625,-9.6015625,-9.3984375,-5.52734375,-9.953125,-8.65625,-8.5546875
883,-7.30078125,-6.42578125,-3.72265625,-6.37109375,-7.92578125,-7.77734375,-5.81640625,-8.8359375,-7.51953125,-8.296875
884,-6.87109375,-7.19140625,-4.59765625,-6.90234375,-9.5,-9.796875,-5.44140625,-10.1796875,-8.8828125,-8.546875
885,-8.7265625,-8.515625,-4.8671875,-8.4453125,-10.25,-9.5390625,-6.171875,-10.7265625,-9.6015625,-8.8671875
886,-8.0546875,-7.46875,-4.15625,-7.2109375,-10.0703125,-8.6875,-5.6015625,-9.9375,-9.2734375,-8.2734375
887,-8.7109375,-7.76171875,-4.87890625,-7.66015625,-9.9375,-8.875,-5.83984375,-9.875,-9.0859375,-8.3125
888,-8.25,-8.3984375,-4.03125,-6.171875,-10.71875,-9.1953125,-8.1328125,-11.5546875,-9.6640625,-10.8125
889,-8.359375,-7.4609375,-4.65625,-8.078125,-10.90625,-8.5625,-6.7734375,-11.3359375,-9.234375,-8.7421875
890,-8.8671875,-8.046875,-5.0625,-8.8203125,-9.921875,-9.5390625,-6.109375,-11.2578125,-9.0234375,-9.15625
891,-8.6796875,-7.8671875,-5.234375,-8.3359375,-10.796875,-8.921875,-6.28125,-10.171875,-8.6328125,-8.453125
892,-8.7734375,-6.953125,-5.0,-8.0390625,-9.6484375,-9.0234375,-6.09375,-9.6171875,-8.8828125,-8.671875
893,-9.078125,-7.84375,-5.234375,-7.953125,-9.75,-9.0625,-6.6875,-9.8671875,-8.671875,-8.984375
894,-8.28125,-7.53515625,-5.16015625,-8.125,-10.2109375,-9.40625,-5.37109375,-9.9375,-9.0546875,-8.890625
895,-9.2265625,-7.796875,-5.296875,-8.84375,-10.703125,-9.28125,-6.4453125,-10.8828125,-9.7109375,-8.9140625
896,-8.8984375,-7.44921875,-4.46484375,-7.81640625,-10.671875,-9.8359375,-6.41796875,-9.4453125,-10.0078125,-9.15625
897,-9.734375,-8.0703125,-5.4921875,-8.3671875,-10.9453125,-9.453125,-6.171875,-10.1796875,-9.28125,-8.8125
898,-8.5546875,-7.6484375,-4.6171875,-8.1328125,-9.9140625,-8.5,-6.6484375,-11.1328125,-8.65625,-8.765625
899,-8.8359375,-7.26953125,-4.66796875,-8.125,-11.1328125,-8.671875,-6.90234375,-11.609375,-9.1640625,-9.1875
900,-11.265625,-10.1015625,-5.12109375,-11.4921875,-10.859375,-11.2734375,-6.37890625,-11.515625,-8.921875,-11.8984375
901,-10.1875,-7.25390625,-5.12890625,-8.375,-8.9609375,-8.3828125,-5.83203125,-9.296875,-7.97265625,-9.25
902,-9.96875,-5.30859375,-5.22265625,-8.4453125,-8.2890625,-7.87890625,-5.12890625,-8.4453125,-6.84765625,-9.03125
903,-11.0625,-8.2890625,-6.20703125,-8.671875,-9.296875,-10.0546875,-6.61328125,-9.6953125,-8.3359375,-9.875
904,-10.1796875,-6.03515625,-7.22265625,-8.5,-10.1796875,-10.890625,-5.59765625,-11.1796875,-9.7109375,-8.7421875
905,-11.609375,-8.90625,-6.32421875,-9.640625,-10.7890625,-9.953125,-7.04296875,-10.734375,-9.4453125,-9.5390625
906,-10.71875,-8.0390625,-6.04296875,-8.703125,-10.6875,-9.015625,-5.98046875,-9.8359375,-9.625,-9.4609375
907,-11.0859375,-7.65234375,-6.60546875,-8.6953125,-10.75,-9.65625,-6.71484375,-10.3671875,-8.5625,-9.4921875
908,-9.53125,-7.37109375,-6.06640625,-8.2265625,-10.3046875,-9.9453125,-6.35546875,-11.3203125,-8.515625,-9.3984375
909,-9.140625,-7.65234375,-5.46484375,-8.234375,-8.953125,-9.046875,-6.66015625,-10.734375,-8.390625,-10.3515625
910,-10.0625,-8.0234375,-6.08984375,-9.0859375,-10.3359375,-9.96875,-5.82421875,-10.515625,-9.71875,-9.9921875
911,-11.9453125,-11.0625,-13.171875,-10.65625,-10.90625,-13.875,-8.4140625,-14.2734375,-11.0390625,-14.53125
912,-10.4921875,-7.52734375,-5.75390625,-8.875,-10.6171875,-9.3828125,-5.48046875,-8.84375,-9.2890625,-9.328125
913,-10.9453125,-7.91796875,-6.10546875,-7.87109375,-8.078125,-8.671875,-5.99609375,-9.2734375,-8.84375,-10.09375
914,-9.1875,-6.90625,-5.953125,-9.0234375,-9.609375,-9.171875,-4.1875,-9.375,-9.421875,-9.4453125
915,-10.984375,-8.046875,-6.37890625,-9.5390625,-10.8515625,-9.578125,-5.45703125,-10.3125,-10.3125,-9.8828125
916,-9.703125,-8.2421875,-4.61328125,-7.25390625,-9.53125,-9.8046875,-5.67578125,-10.40625,-8.6953125,-9.03125
917,-11.0625,-7.0078125,-6.1953125,-8.2734375,-10.359375,-8.4921875,-5.1640625,-9.2265625,-9.4140625,-9.2265625
918,-9.625,-6.44921875,-4.89453125,-8.34375,-9.359375,-8.765625,-5.05859375,-10.3515625,-8.59375,-9.1640625
919,-10.1796875,-7.45703125,-5.95703125,-9.0625,-9.828125,-7.98046875,-5.67578125,-9.5234375,-9.375,-9.265625
920,-10.6953125,-7.40234375,-5.49609375,-10.0,-10.1328125,-10.109375,-5.21484375,-9.7109375,-9.8046875,-9.5859375
921,-10.765625,-6.5703125,-5.703125,-9.0234375,-10.2578125,-8.875,-5.6875,-9.0,-8.5078125,-8.5234375
922,-10.25,-6.70703125,-5.72265625,-9.2265625,-10.1640625,-8.7265625,-4.82421875,-9.046875,-9.171875,-9.0390625
923,-10.7734375,-7.47265625,-6.02734375,-8.7578125,-10.1171875,-9.296875,-6.12890625,-9.1484375,-9.0703125,-9.1875
924,-9.8671875,-7.5390625,-5.90625,-9.0078125,-10.65625,-10.015625,-4.921875,-9.375,-9.609375,-9.46875
925,-10.703125,-6.515625,-5.28125,-8.5,-11.1875,-9.25,-6.84375,-10.390625,-9.5,-10.90625
926,-11.2109375,-7.98828125,-6.07421875,-9.6484375,-11.34375,-9.8359375,-6.18359375,-9.7734375,-10.1015625,-9.703125
927,-11.6875,-8.0625,-6.30078125,-9.25,-11.6015625,-9.9296875,-6.05078125,-9.65625,-9.609375,-9.703125
928,-10.0859375,-7.34765625,-5.42578125,-8.3125,-10.7734375,-10.375,-6.68359375,-11.1015625,-9.0625,-9.78125
929,-10.7265625,-7.5625,-5.6796875,-9.46875,-11.5078125,-8.9453125,-6.40625,-10.1640625,-9.609375,-9.7578125
930,-12.1953125,-8.390625,-6.125,-9.2578125,-10.1328125,-9.8671875,-6.140625,-9.8125,-9.296875,-10.078125
931,-11.15625,-8.0546875,-6.21875,-8.515625,-10.671875,-9.5078125,-6.4921875,-9.4375,-9.1328125,-9.53125
932,-11.21875,-7.78125,-6.046875,-8.7890625,-9.875,-9.96875,-6.1640625,-8.9375,-9.359375,-9.8125
933,-10.953125,-7.91796875,-6.30859375,-8.078125,-10.0546875,-9.28125,-6.44140625,-9.2890625,-9.2734375,-10.09375
934,-10.3984375,-8.015625,-6.29296875,-8.8046875,-10.3515625,-10.1015625,-5.51953125,-9.640625,-9.796875,-10.0234375
935,-11.140625,-7.76953125,-6.41796875,-9.3203125,-10.890625,-9.6484375,-6.30078125,-10.09375,-10.421875,-10.1171875
936,-11.3125,-8.6875,-6.52734375,-8.8515625,-11.8359375,-10.734375,-6.03515625,-9.6875,-11.078125,-10.171875
937,-11.4453125,-8.1015625,-6.90234375,-9.0,-10.7890625,-9.6875,-5.97265625,-9.421875,-10.046875,-9.9609375
938,-10.1796875,-7.828125,-6.125,-8.8828125,-10.28125,-9.4921875,-5.7734375,-10.203125,-9.5234375,-9.625
939,-10.78125,-7.58984375,-6.32421875,-8.84375,-11.03125,-8.828125,-6.22265625,-9.4296875,-10.1484375,-9.9375
940,-9.9140625,-7.86328125,-5.93359375,-9.5625,-10.4453125,-10.6328125,-4.67578125,-10.140625,-10.3046875,-9.7109375
941,-10.09375,-6.5546875,-6.2421875,-8.4453125,-10.3359375,-8.8125,-5.90625,-9.8984375,-9.1953125,-8.703125
942,-10.6640625,-7.1796875,-6.0,-9.3671875,-10.1328125,-9.28125,-4.7578125,-9.2421875,-9.5078125,-9.265625
943,-10.1171875,-7.34375,-6.0859375,-8.84375,-9.9453125,-9.125,-5.71875,-9.359375,-9.4375,-9.484375
944,-8.421875,-6.921875,-5.6796875,-7.640625,-10.296875,-9.6796875,-4.5859375,-9.9921875,-9.578125,-9.7421875
945,-10.4375,-7.94140625,-6.33984375,-9.6015625,-11.125,-9.8671875,-5.25390625,-9.6484375,-10.578125,-9.8125
946,-9.953125,-7.19921875,-6.37109375,-8.71875,-11.2265625,-8.8671875,-5.23046875,-9.53125,-10.71875,-9.3359375
947,-10.2265625,-7.21484375,-6.59765625,-8.6953125,-10.40625,-9.2890625,-5.14453125,-9.328125,-10.0234375,-9.3828125
948,-9.859375,-8.0078125,-5.95703125,-8.59375,-10.484375,-9.75,-5.39453125,-10.71875,-9.6484375,-9.390625
949,-10.59375,-7.14453125,-6.01953125,-9.0625,-11.609375,-8.9921875,-5.90234375,-10.359375,-10.296875,-9.5
950,-10.3203125,-8.140625,-5.515625,-9.90625,-10.25,-9.8125,-5.515625,-10.2890625,-10.421875,-10.0546875
951,-10.7421875,-8.234375,-5.88671875,-8.546875,-10.2421875,-9.3515625,-6.00390625,-9.4609375,-9.359375,-9.2109375
952,-10.5703125,-7.13671875,-5.08203125,-8.484375,-10.2421875,-8.9609375,-5.64453125,-8.6953125,-9.359375,-9.1484375
953,-10.4453125,-7.64453125,-5.94140625,-8.59375,-10.484375,-8.984375,-6.52734375,-9.4140625,-9.9140625,-9.359375
954,-9.921875,-6.92578125,-6.39453125,-8.3984375,-10.7890625,-9.4921875,-5.33984375,-9.1015625,-9.8046875,-9.3046875
955,-9.875,-7.42578125,-5.55078125,-8.6328125,-10.5546875,-8.359375,-5.90234375,-9.796875,-10.484375,-9.78125
956,-10.5078125,-7.73046875,-6.06640625,-8.8984375,-11.453125,-9.59375,-6.44140625,-10.015625,-11.2890625,-9.96875
957,-11.25,-7.85546875,-6.34765625,-9.1796875,-11.7109375,-9.453125,-5.93359375,-9.6953125,-10.7109375,-9.4609375
958,-9.7734375,-7.0703125,-5.7421875,-8.2890625,-10.7109375,-8.7890625,-5.96875,-10.703125,-9.6953125,-9.3203125
959,-10.109375,-7.2734375,-5.65625,-9.1875,-11.6328125,-8.46875,-6.203125,-10.28125,-10.6875,-9.40625
960,-11.15625,-9.0234375,-5.6640625,-10.03125,-11.71875,-11.3046875,-5.6171875,-9.7734375,-12.5546875,-9.875
961,-10.09375,-7.65234375,-7.00390625,-10.171875,-10.234375,-8.8203125,-7.76171875,-9.7578125,-11.5078125,-9.9375
962,-11.0234375,-7.3984375,-5.7109375,-9.6953125,-10.734375,-9.578125,-5.8046875,-9.1640625,-10.515625,-9.5703125
963,-11.2734375,-8.203125,-6.01953125,-8.890625,-10.9921875,-9.9453125,-6.46484375,-9.109375,-10.125,-9.7890625
964,-9.046875,-6.64453125,-5.61328125,-8.0625,-10.3515625,-9.515625,-4.78515625,-9.0546875,-10.375,-9.09375
965,-10.4609375,-7.47265625,-5.79296875,-8.875,-11.0625,-9.734375,-5.67578125,-9.2890625,-10.984375,-9.5546875
966,-10.6171875,-8.6015625,-5.7265625,-8.8046875,-11.3984375,-9.40625,-5.5390625,-9.1796875,-10.9609375,-9.7578125
967,-10.625,-7.3046875,-5.984375,-8.828125,-10.8515625,-9.484375,-5.4375,-8.9375,-10.3671875,-9.078125
968,-9.796875,-7.52734375,-5.49609375,-8.2734375,-10.515625,-9.9765625,-5.74609375,-9.90625,-9.9140625,-9.078125
969,-10.3515625,-7.5546875,-5.359375,-9.078125,-11.5078125,-9.1328125,-5.96875,-9.3515625,-10.171875,-9.625
970,-10.6796875,-8.9296875,-6.5859375,-9.0546875,-9.515625,-10.671875,-4.5,-9.4140625,-9.6484375,-10.0078125
971,-9.8515625,-8.15625,-6.21484375,-7.98828125,-9.4453125,-9.1171875,-4.91796875,-8.75,-8.9296875,-8.8046875
972,-10.3203125,-8.1171875,-6.0703125,-9.0625,-10.1953125,-10.0859375,-4.5703125,-8.5234375,-9.6640625,-9.3203125
973,-10.9765625,-8.53125,-6.578125,-9.015625,-9.5,-9.3671875,-5.40625,-8.84375,-9.7421875,-9.234375
974,-9.4296875,-7.328125,-6.5390625,-8.1484375,-9.953125,-9.625,-4.2109375,-8.8203125,-9.75,-9.1953125
975,-10.875,-8.375,-6.84375,-9.0859375,-10.71875,-9.8515625,-5.5234375,-9.9296875,-10.8828125,-9.828125
976,-9.84375,-7.3046875,-6.1796875,-8.296875,-10.1015625,-9.125,-5.125,-8.71875,-10.4296875,-9.2265625
977,-10.8046875,-7.84765625,-6.31640625,-8.5078125,-10.2109375,-9.140625,-5.61328125,-9.3125,-9.734375,-9.2421875
978,-10.9765625,-7.91796875,-6.62890625,-8.8671875,-10.359375,-8.921875,-5.78515625,-9.9765625,-9.4296875,-9.265625
979,-10.3046875,-7.6015625,-6.4609375,-8.71875,-11.0859375,-9.3046875,-5.5234375,-9.625,-10.140625,-9.2578125
980,-10.2421875,-8.0859375,-5.3828125,-9.5625,-9.84375,-10.0,-5.21875,-10.6328125,-9.328125,-9.015625
981,-9.78125,-7.9921875,-5.7578125,-9.21875,-10.4375,-9.109375,-5.6953125,-9.9296875,-8.734375,-8.4921875
982,-9.75,-7.12109375,-5.44921875,-9.0078125,-9.46875,-8.7734375,-5.29296875,-9.8046875,-8.5,-8.6640625
983,-10.03125,-7.8203125,-5.9140625,-8.6640625,-9.796875,-9.21875,-6.40625,-10.109375,-9.21875,-8.984375
984,-8.6171875,-7.62109375,-5.30078125,-8.328125,-10.359375,-9.9609375,-4.68359375,-9.765625,-9.7265625,-8.8984375
985,-9.8515625,-7.75,-5.546875,-9.3203125,-10.453125,-8.9375,-5.6953125,-10.03125,-10.015625,-9.1484375
986,-9.390625,-7.52734375,-5.34765625,-8.734375,-10.546875,-8.8046875,-4.98828125,-9.71875,-10.0,-8.796875
987,-11.0703125,-8.0546875,-6.47265625,-9.4765625,-11.3515625,-9.203125,-6.01953125,-10.2890625,-10.125,-9.0703125
988,-9.7578125,-7.42578125,-5.22265625,-7.79296875,-10.671875,-8.96875,-6.89453125,-10.6015625,-8.1328125,-8.296875
989,-9.0859375,-6.7109375,-4.953125,-8.734375,-10.453125,-7.4296875,-5.7890625,-10.09375,-9.03125,-8.8828125
990,-9.953125,-8.703125,-5.18359375,-9.796875,-10.578125,-9.390625,-5.19921875,-10.078125,-9.703125,-10.15625
991,-10.1875,-8.1796875,-5.2578125,-9.3984375,-10.0078125,-8.765625,-5.75,-9.9375,-9.6171875,-9.6875
992,-9.8046875,-7.10546875,-4.65234375,-8.890625,-9.546875,-9.1015625,-4.70703125,-8.0390625,-9.296875,-9.3359375
993,-10.4453125,-8.2265625,-5.51953125,-9.4921875,-9.9609375,-8.9296875,-5.76171875,-9.359375,-9.9140625,-10.109375
994,-9.1875,-7.10546875,-5.19921875,-9.0,-10.6484375,-9.046875,-4.69140625,-9.2421875,-9.75,-9.4609375
995,-10.8984375,-7.84375,-5.5390625,-9.7890625,-11.53125,-9.2734375,-6.078125,-9.9453125,-11.0,-9.9609375
996,-12.296875,-8.9921875,-4.58203125,-9.421875,-11.640625,-9.1953125,-6.66796875,-9.8046875,-11.8125,-11.078125
997,-11.1171875,-7.56640625,-6.12890625,-11.046875,-10.828125,-8.8828125,-5.17578125,-9.1328125,-10.640625,-9.7890625
998,-9.640625,-7.265625,-4.8671875,-9.6796875,-10.8359375,-8.171875,-5.1484375,-10.2265625,-9.671875,-9.609375
999,-11.625,-8.3359375,-6.44921875,-8.703125,-12.890625,-9.4609375,-8.1796875,-10.796875,-10.7578125,-11.9453125
